anon_polygon_id,date,y_true,source,crop_type,year,month,seen_polygon,left_days,right_days,gap_length,gap_position,left_distance_bin,right_distance_bin,p_s2,p_landsat,p_modis,p_unknown,context_quality,left_days_1,right_days_1,mode,repeat,fold,seed,pred_nearest_left,error_nearest_left,pred_nearest_right,error_nearest_right,pred_mean_neighbors,error_mean_neighbors,pred_linear,error_linear,pred_seasonal_crop,error_seasonal_crop,pred_pchip,error_pchip,pred_akima,error_akima,split,is_unseen,is_hard,primary_ndvi_pred,base_pred
AOI-0004,2016-05-08,0.8109264515309367,modis,озимая пшеница,2016,5,False,15.0,16.0,2,1,8-15,16-30,0.0139344651781621,0.1295581724265158,0.8508255442135039,0.0056818181818181,0.5,15.0,16.0,A,0,r0_f0,17,0.5719504195049808,-0.2389760320259558,0.8394155634608059,0.0284891119298692,0.7056829914828934,-0.1052434600480433,0.701369037548122,-0.1095574139828147,0.6465173937099522,-0.1644090578209844,0.6992143050937097,-0.1117121464372269,0.7103433931247682,-0.1005830584061684,matched,True,False,0.7182057499885559,0.7206495404243469
AOI-0004,2016-09-06,0.3217106684834303,landsat,озимая пшеница,2016,9,False,8.0,7.0,1,0,8-15,0-7,0.0235814026091974,0.796175368721796,0.1706278440536219,0.0096153846153846,0.6818181818181818,8.0,7.0,A,0,r0_f0,17,0.412410932431973,0.0907002639485427,0.3593843603099988,0.0376736918265685,0.3858976463709859,0.0641869778875556,0.3841300939669201,0.0624194254834898,0.2613607703614092,-0.060349898122021,0.3980302750449166,0.0763196065614864,0.4071248801195326,0.0854142116361023,matched,True,False,0.3299444317817688,0.3917271792888641
AOI-0004,2017-05-01,0.4340780025344763,s2,озимая пшеница,2017,5,False,5.0,5.0,1,0,0-7,0-7,0.7948087907733092,0.1027933218546304,0.0954534429276158,0.0069444444444444,0.75,5.0,5.0,A,0,r0_f0,17,0.4106825230898097,-0.0233954794446666,0.5261280059775217,0.0920500034430454,0.4684052645336657,0.0343272619991893,0.4684052645336656,0.0343272619991893,0.6465173937099522,0.2124393911754759,0.4515396631484462,0.0174616606139699,0.4596570884278181,0.0255790858933418,matched,True,False,0.4576623141765594,0.4997820258140564
AOI-0004,2017-05-09,0.6850381654173548,modis,озимая пшеница,2017,5,False,3.0,3.0,1,0,0-7,0-7,0.1169399264133153,0.0562616580576394,0.821590082195712,0.0052083333333333,0.8333333333333334,3.0,3.0,A,0,r0_f0,17,0.5261280059775217,-0.1589101594398331,0.6205661131230278,-0.064472052294327,0.5733470595502748,-0.11169110586708,0.5733470595502748,-0.11169110586708,0.6465173937099522,-0.0385207717074026,0.5730769711288423,-0.1119611942885125,0.5736414256616552,-0.1113967397556996,matched,True,False,0.7433071732521057,0.5793282985687256
AOI-0004,2017-06-10,0.749544797357388,modis,озимая пшеница,2017,6,False,5.0,3.0,1,0,0-7,0-7,0.0580692548408696,0.1044568797059265,0.8319183098976483,0.0055555555555555,0.8333333333333334,5.0,3.0,A,0,r0_f0,17,0.7730800279519389,0.0235352305945508,0.7899199542171702,0.0403751568597822,0.7814999910845546,0.0319551937271666,0.7836049818677084,0.0340601845103204,0.7010719673379057,-0.0484728300194823,0.7864235203628234,0.0368787230054353,0.786109784458627,0.036564987101239,matched,True,False,0.7582860589027405,0.7867924571037292
AOI-0004,2018-04-05,0.2706573945531747,landsat,озимая пшеница,2018,4,False,168.0,2.0,1,0,31+,0-7,0.1244341175161492,0.747645694607938,0.1160154259711509,0.0119047619047619,0.8823529411764706,168.0,2.0,A,0,r0_f0,17,0.3794135563135374,0.1087561617603626,0.4255213441748189,0.1548639496216441,0.4024674502441782,0.1318100556910034,0.424978899611745,0.1543215050585702,0.4166117421924103,0.1459543476392356,0.4255023492302573,0.1548449546770826,0.4360696279243554,0.1654122333711807,matched,True,False,0.3160184621810913,0.4300117790699005
AOI-0004,2018-08-13,0.4796867996442638,modis,озимая пшеница,2018,8,False,9.0,6.0,1,0,8-15,0-7,0.0122623293567826,0.1740111917353339,0.8087264789078834,0.005,0.7142857142857143,9.0,6.0,A,0,r0_f0,17,0.5042224616501632,0.0245356620058993,0.5116051367910657,0.0319183371468018,0.5079137992206144,0.0282269995763506,0.5086520667347046,0.0289652670904408,0.3383295609182435,-0.1413572387260203,0.509006435141468,0.0293196354972042,0.523684229334248,0.0439974296899841,matched,True,False,0.4560999274253845,0.4989209175109863
AOI-0004,2019-04-01,0.301912486679315,s2,озимая пшеница,2019,4,False,153.0,5.0,1,0,31+,0-7,0.8004857951051532,0.1370577624728405,0.053197183162747,0.0092592592592592,0.75,153.0,5.0,A,0,r0_f0,17,0.2378369715052527,-0.0640755151740622,0.3083763593496035,0.0064638726702885,0.2731066654274281,-0.0288058212518868,0.306144100240605,0.00423161356129,0.4166117421924103,0.1146992555130953,0.3034252847095814,0.0015127980302664,0.3018470911311713,-6.53955481436097e-05,matched,True,False,0.3473651111125946,0.3210078179836273
AOI-0004,2019-04-07,0.5679321051962901,modis,озимая пшеница,2019,4,False,1.0,4.0,1,0,0-7,0-7,0.1220242710399811,0.1891425997123194,0.6833983466390038,0.0054347826086956,0.9375,1.0,4.0,A,0,r0_f0,17,0.3083763593496035,-0.2595557458466866,0.3233731936267604,-0.2445589115695297,0.3158747764881819,-0.2520573287081081,0.3113757262050349,-0.2565563789912552,0.4166117421924103,-0.1513203630038798,0.3098180502474255,-0.2581140549488646,0.3102204795483881,-0.2577116256479019,matched,True,False,0.5057376027107239,0.2987468838691711
AOI-0004,2019-05-09,0.7725285224240886,modis,озимая пшеница,2019,5,False,3.0,2.0,1,0,0-7,0-7,0.1747839357788933,0.0854647197593944,0.7352058899162577,0.0045454545454545,0.8823529411764706,3.0,2.0,A,0,r0_f0,17,0.6757405297517433,-0.0967879926723453,0.7217084753277926,-0.050820047096296,0.6987245025397679,-0.0738040198843207,0.7033212970973729,-0.0692072253267157,0.6465173937099522,-0.1260111287141364,0.7031020477715971,-0.0694264746524915,0.7044810530201507,-0.0680474694039379,matched,True,False,0.7471250295639038,0.7092995047569275
AOI-0004,2019-08-23,0.2118556943466323,landsat,озимая пшеница,2019,8,False,1.0,1.0,1,0,0-7,0-7,0.3056083281010298,0.5973831470201761,0.0904295775103729,0.006578947368421,0.9375,1.0,1.0,A,0,r0_f0,17,0.5209768321856344,0.3091211378390021,0.2607993561162952,0.0489436617696628,0.3908880941509648,0.1790323998043325,0.3908880941509648,0.1790323998043325,0.2647903045120205,0.0529346101653882,0.3908880941509647,0.1790323998043324,0.3848981210581415,0.1730424267115091,matched,True,False,0.3668074011802673,0.3936561942100525
AOI-0004,2019-08-30,0.4217154938805213,landsat,озимая пшеница,2019,8,False,1.0,9.0,3,0,0-7,8-15,0.2746604705096895,0.6485874167647627,0.0696092555826905,0.0071428571428571,0.9375,1.0,9.0,A,0,r0_f0,17,0.4812919541051571,0.0595764602246358,0.4191583295852448,-0.0025571642952765,0.4502251418452009,0.0285096479646796,0.4750785916531659,0.0533630977726445,0.2613607703614092,-0.1603547235191121,0.4798845645976439,0.0581690707171226,0.4756812538875161,0.0539657600069948,matched,True,False,0.3751799762248993,0.4756178855895996
AOI-0004,2019-09-03,0.4066832257257429,s2,озимая пшеница,2019,9,False,5.0,5.0,3,1,0-7,0-7,0.8093890106327076,0.1295581724265158,0.0553709987589584,0.0056818181818181,0.75,5.0,5.0,A,0,r0_f0,17,0.4812919541051571,0.0746087283794142,0.4191583295852448,0.0124751038595019,0.4502251418452009,0.043541916119458,0.450225141845201,0.0435419161194581,0.2613607703614092,-0.1453224553643337,0.4548411415541507,0.0481579158284078,0.4488925074643741,0.0422092817386312,matched,True,False,0.3768684864044189,0.4540523886680603
AOI-0004,2019-09-07,0.4816482050154145,landsat,озимая пшеница,2019,9,False,9.0,1.0,3,2,8-15,0-7,0.3845246587135654,0.5080223834706679,0.0974529578157668,0.01,0.9375,9.0,1.0,A,0,r0_f0,17,0.4812919541051571,-0.0003562509102573,0.4191583295852448,-0.0624898754301697,0.4502251418452009,-0.0314230631702135,0.425371692037236,-0.0562765129781784,0.2613607703614092,-0.2202874346540053,0.4238892388832018,-0.0577589661322127,0.4238095330486905,-0.0578386719667239,matched,True,False,0.3776855170726776,0.4262538254261017
AOI-0004,2019-09-30,0.4669939397789353,modis,озимая пшеница,2019,9,False,2.0,9.0,1,0,0-7,8-15,0.3632058605155395,0.1981585108660499,0.4340059989887809,0.0046296296296296,0.8823529411764706,2.0,9.0,A,0,r0_f0,17,0.3625844484079885,-0.1044094913709468,0.4517356590624062,-0.015258280716529,0.4071600537351973,-0.0598338860437379,0.3787937594360644,-0.0882001803428708,0.2300744919123765,-0.2369194478665587,0.3774076695134304,-0.0895862702655048,0.3765430847725302,-0.090450855006405,matched,True,False,0.3630683422088623,0.3757617175579071
AOI-0004,2020-04-10,0.3107386455167519,s2,озимая пшеница,2020,4,False,4.0,8.0,1,0,0-7,8-15,0.7192734180497063,0.1810962050477485,0.0928736201457883,0.0067567567567567,0.7894736842105263,4.0,8.0,A,0,r0_f0,17,0.3854601829500699,0.074721537433318,0.4235840223713132,0.1128453768545613,0.4045221026606915,0.0937834571439396,0.3981681294238177,0.0874294839070657,0.4166117421924103,0.1058730966756584,0.4070817263823896,0.0963430808656377,0.4339042795579294,0.1231656340411774,matched,True,False,0.2985439896583557,0.425338864326477
AOI-0004,2020-05-04,0.5259920299996694,landsat,озимая пшеница,2020,5,False,4.0,4.0,1,0,0-7,0-7,0.3138680126443009,0.5594745834261269,0.1199006471728154,0.0067567567567567,0.7894736842105263,4.0,4.0,A,0,r0_f0,17,0.4086841387253173,-0.1173078912743521,0.7052214966332103,0.1792294666335409,0.5569528176792637,0.0309607876795943,0.5569528176792637,0.0309607876795943,0.6465173937099522,0.1205253637102827,0.5773423420313146,0.0513503120316451,0.5691653550046936,0.0431733250050241,matched,True,False,0.531539261341095,0.549185037612915
AOI-0004,2020-05-12,0.6005888800595981,landsat,озимая пшеница,2020,5,False,4.0,3.0,1,0,0-7,0-7,0.6198650287811595,0.307854109544445,0.0673789008900817,0.0049019607843137,0.8333333333333334,4.0,3.0,A,0,r0_f0,17,0.7052214966332103,0.1046326165736122,0.6122869120123868,0.0116980319527887,0.6587542043227985,0.0581653242632004,0.6521160197070255,0.0515271396474273,0.6465173937099522,0.0459285136503541,0.6488646639768508,0.0482757839172527,0.6551663085329946,0.0545774284733965,matched,True,False,0.5672367215156555,0.6628249287605286
AOI-0004,2020-06-29,0.5979412837833551,s2,озимая пшеница,2020,6,False,4.0,5.0,1,0,0-7,0-7,0.7954418650692472,0.1390380387016267,0.0594225352535163,0.0060975609756097,0.7894736842105263,4.0,5.0,A,0,r0_f0,17,0.6481195654935844,0.0501782817102293,0.6369007783451925,0.0389594945618374,0.6425101719193884,0.0445688881360333,0.6431334378720769,0.0451921540887217,0.3922055829921826,-0.2057357007911724,0.6435605725824395,0.0456192887990843,0.6436433226505744,0.0457020388672193,matched,True,False,0.6000335216522217,0.642600417137146
AOI-0004,2020-07-27,0.5532012323719985,modis,озимая пшеница,2020,7,False,3.0,2.0,1,0,0-7,0-7,0.2388266046989322,0.1526413962590648,0.6041460341297223,0.0043859649122807,0.8823529411764706,3.0,2.0,A,0,r0_f0,17,0.6124100242637162,0.0592087918917176,0.3544588205935525,-0.1987424117784459,0.4834344224286343,-0.0697668099433641,0.457639302061618,-0.0955619303103804,0.3666954580152672,-0.1865057743567312,0.4452576442854501,-0.1079435880865483,0.4416820717202488,-0.1115191606517496,matched,True,False,0.4783010482788086,0.4572402536869049
AOI-0004,2020-09-10,0.3695339496450431,landsat,озимая пшеница,2020,9,False,1.0,2.0,1,0,0-7,0-7,0.3093890106327076,0.5841036269719703,0.1008255442135038,0.0056818181818181,0.9375,1.0,2.0,A,0,r0_f0,17,0.4433246663025896,0.0737907166575465,0.369480482976306,-5.3466668737123246e-05,0.4064025746394478,0.0368686249944046,0.4187099385271617,0.0491759888821186,0.2613607703614092,-0.1081731792836339,0.4241798780328123,0.0546459283877692,0.4248039874247106,0.0552700377796674,matched,True,False,0.3593700528144836,0.4116297960281372
AOI-0004,2021-07-10,0.7037087260983896,landsat,озимая пшеница,2021,7,False,1.0,2.0,1,0,0-7,0-7,0.2610035293284586,0.5969866541444453,0.1344340589513385,0.0075757575757575,0.9375,1.0,2.0,A,0,r0_f0,17,0.6948113567698857,-0.0088973693285039,0.5624259560411639,-0.1412827700572257,0.6286186564055247,-0.0750900696928649,0.6506828898603118,-0.0530258362380778,0.3922055829921826,-0.311503143106207,0.660489215840217,-0.0432195102581726,0.6612954175102522,-0.0424133085881374,matched,True,False,0.6595414876937866,0.6481050848960876
AOI-0004,2021-07-19,0.577360488679689,s2,озимая пшеница,2021,7,False,1.0,5.0,1,0,0-7,0-7,0.7211065930799819,0.1812616580576395,0.0924234155290452,0.0052083333333333,0.9375,1.0,5.0,A,0,r0_f0,17,0.5371982722324065,-0.0401622164472825,0.5524856663970292,-0.0248748222826598,0.5448419693147178,-0.0325185193649711,0.5397461712598436,-0.0376143174198454,0.3666954580152672,-0.2106650306644218,0.5383306718001564,-0.0390298168795326,0.5390322636870256,-0.0383282249926634,matched,True,False,0.5173082947731018,0.5443367958068848
AOI-0004,2021-09-13,0.3626645522406853,landsat,озимая пшеница,2021,9,False,6.0,14.0,3,0,0-7,8-15,0.2970040161323839,0.6103641236816102,0.0840111705308334,0.0086206896551724,0.7142857142857143,6.0,14.0,A,0,r0_f0,17,0.2641994244983781,-0.0984651277423072,0.3395262629820244,-0.0231382892586609,0.3018628437402012,-0.060801708500484,0.286797476043472,-0.0758670761972132,0.2323186698409349,-0.1303458823997503,0.2709227940135427,-0.0917417582271425,0.2589086671088191,-0.1037558851318661,matched,True,False,0.3351022005081177,0.2785541117191314
AOI-0004,2021-09-14,0.407421318765087,modis,озимая пшеница,2021,9,False,7.0,13.0,3,1,0-7,8-15,0.6198650287811595,0.0725599918973861,0.3026730185371405,0.0049019607843137,0.6818181818181818,7.0,13.0,A,0,r0_f0,17,0.2641994244983781,-0.1432218942667089,0.3395262629820244,-0.0678950557830626,0.3018628437402012,-0.1055584750248858,0.2905638179676543,-0.1168575007974327,0.2323186698409349,-0.1751026489241521,0.2733561263612208,-0.1340651924038661,0.2587214281849654,-0.1486998905801215,matched,True,False,0.3046940565109253,0.2833938598632812
AOI-0004,2021-09-17,0.3940788039391124,s2,озимая пшеница,2021,9,False,10.0,10.0,3,2,8-15,8-15,0.8198321089716862,0.0902575508967486,0.0838127791559553,0.0060975609756097,0.6000000000000001,10.0,10.0,A,0,r0_f0,17,0.2641994244983781,-0.1298793794407343,0.3395262629820244,-0.054552540957088,0.3018628437402012,-0.0922159601989111,0.3018628437402012,-0.0922159601989111,0.2323186698409349,-0.1617601340981774,0.2829199318407906,-0.1111588720983217,0.2614991842971972,-0.1325796196419151,matched,True,False,0.3164354860782623,0.2907306551933288
AOI-0004,2022-06-11,0.7734479381487013,landsat,озимая пшеница,2022,6,False,1.0,2.0,1,0,0-7,0-7,0.6111475721425297,0.3218283561230308,0.0624786171889849,0.0045454545454545,0.9375,1.0,2.0,A,0,r0_f0,17,0.7321141151060857,-0.0413338230426155,0.7619137810922997,-0.0115341570564015,0.7470139480991926,-0.0264339900495086,0.7420473371014903,-0.0314006010472109,0.7010719673379057,-0.0723759708107956,0.7398399544358449,-0.0336079837128563,0.7378183083832559,-0.0356296297654453,matched,True,False,0.7853618860244751,0.7472221255302429
AOI-0004,2022-06-29,0.5852019797197775,s2,озимая пшеница,2022,6,False,3.0,1.0,1,0,0-7,0-7,0.6656368551507525,0.2442415305147441,0.0853139220268109,0.0048076923076923,0.9375,3.0,1.0,A,0,r0_f0,17,0.6471722652776016,0.0619702855578241,0.6587702752968787,0.0735682955771012,0.6529712702872401,0.0677692905674626,0.6558707727920594,0.0706687930722819,0.5174310253937682,-0.0677709543260093,0.6580513135914317,0.0728493338716541,0.6611246299740708,0.0759226502542933,matched,True,False,0.6518645286560059,0.651957094669342
AOI-0004,2022-07-17,0.5250801414364368,landsat,озимая пшеница,2022,7,False,3.0,2.0,1,0,0-7,0-7,0.3479313444723603,0.5642990377801593,0.0818172367950993,0.0059523809523809,0.8823529411764706,3.0,2.0,A,0,r0_f0,17,0.4587131668919194,-0.0663669745445174,0.4738785960743788,-0.0512015453620579,0.4662958814831491,-0.0587842599532876,0.4678124244013951,-0.0572677170350416,0.3666954580152672,-0.1583846834211695,0.4649018506197588,-0.0601782908166779,0.4602851087493727,-0.0647950326870641,matched,True,False,0.4605992138385772,0.4658171832561493
AOI-0004,2022-08-06,0.5532964700371459,landsat,озимая пшеница,2022,8,False,3.0,2.0,1,0,0-7,0-7,0.4713908538012624,0.4096954705408611,0.1108491595288442,0.0080645161290322,0.8823529411764706,3.0,2.0,A,0,r0_f0,17,0.4282873709888475,-0.1250090990482983,0.537345163790834,-0.0159513062463119,0.4828162673898407,-0.0704802026473051,0.4937220466700394,-0.0595744233671065,0.3383295609182435,-0.2149669091189023,0.4977136116763331,-0.0555828583608127,0.5045374603178572,-0.0487590097192887,matched,True,False,0.5205684900283813,0.498361200094223
AOI-0004,2023-04-10,0.2952682686645981,s2,озимая пшеница,2023,4,False,3.0,13.0,1,0,0-7,8-15,0.6642325667199607,0.1682072539439407,0.1561965429724623,0.0113636363636363,0.8333333333333334,3.0,13.0,A,0,r0_f0,17,0.651558086647186,0.3562898179825878,0.7643779062380892,0.4691096375734911,0.7079679964426375,0.4126997277780394,0.6727118028204803,0.3774435341558821,0.4166117421924103,0.1213434735278122,0.6682044560460624,0.3729361873814643,0.6678949613981767,0.3726266927335786,matched,True,False,0.4782073497772217,0.6511304974555969
AOI-0004,2023-08-01,0.5961884451367183,landsat,озимая пшеница,2023,8,False,3.0,2.0,1,0,0-7,0-7,0.2580692548408697,0.6600124352614821,0.0763627543420926,0.0055555555555555,0.8823529411764706,3.0,2.0,A,0,r0_f0,17,0.6171999692679756,0.0210115241312572,0.584009315212634,-0.0121791299240843,0.6006046422403049,0.0044161971035865,0.5972855768347707,0.0010971316980523,0.3383295609182435,-0.2578588842184748,0.5990156678048608,0.0028272226681425,0.5965876868196978,0.0003992416829794,matched,True,False,0.5863936543464661,0.5959183573722839
AOI-0004,2024-04-13,0.4285559442798852,landsat,озимая пшеница,2024,4,False,4.0,1.0,1,0,0-7,0-7,0.3316598896199729,0.5531424870864592,0.1073851232935678,0.0078125,0.9375,4.0,1.0,A,0,r0_f0,17,0.3330101794722662,-0.095545764807619,0.3442733440425118,-0.0842826002373733,0.338641761757389,-0.0899141825224961,0.3420207111284626,-0.0865352331514225,0.4166117421924103,-0.0119442020874748,0.3405514461689671,-0.0880044981109181,0.3336643353016248,-0.0948916089782603,matched,True,False,0.4194253981113434,0.3487080931663513
AOI-0004,2024-06-23,0.631381137691956,s2,озимая пшеница,2024,6,False,5.0,1.0,1,0,0-7,0-7,0.7691803659519808,0.148901324150371,0.0763627543420926,0.0055555555555555,0.9375,5.0,1.0,A,0,r0_f0,17,0.6336842708321428,0.0023031331401868,0.6246218246175819,-0.0067593130743741,0.6291530477248624,-0.0022280899670936,0.6261322323200087,-0.0052489053719473,0.5174310253937682,-0.1139501122981878,0.6275568257433662,-0.0038243119485897,0.6267162506538267,-0.0046648870381292,matched,True,False,0.6943469047546387,0.6172167658805847
AOI-0004,2024-08-17,0.4548736535932545,s2,озимая пшеница,2024,8,False,5.0,2.0,1,0,0-7,0-7,0.7817003829730031,0.1325711531806208,0.0799145103580039,0.005813953488372,0.8823529411764706,5.0,2.0,A,0,r0_f0,17,0.4772198013547258,0.0223461477614713,0.4655272792380042,0.0106536256447496,0.471373540296365,0.0164998867031105,0.4688679998427817,0.0139943462495272,0.2647903045120205,-0.1900833490812339,0.4696304569358919,0.0147568033426374,0.473704464038592,0.0188308104453375,matched,True,False,0.4401914179325104,0.4697015881538391
